wins,loss
13,12
8,7
4,7
7,13
4,6
6,4
4,9
7,6
22,30
6,7
5,6
12,13
8,8
6,9
8,10
6,4
6,6
8,18
51,67
10,16
4,8
3,8
10,5
14,19
5,11
6,9
38,58
9,18
6,16
7,11
7,7
12,16
5,6
49,54
5,8
7,11
10,10
18,20
8,13
3,8
2,8
6,12
5,5
6,4
17,27
12,18
5,8
19,24
24,38
5,5
6,9
6,16
3,7
7,3
6,7
5,7
9,9
5,8
40,50
9,25
4,8
10,8
11,7
3,13
9,7
4,9
9,17
10,12
37,40
5,10
8,4
36,27
67,93
9,17
5,8
48,48
16,27
6,4
7,16
21,41
20,31
5,7
10,14
49,51
47,67
9,15
109,116
21,38
15,12
5,9
17,21
12,23
8,15
6,4
9,6
5,14
80,91
2,8
10,3
5,9
17,22
6,8
5,5
15,8
9,12
6,10
6,4
6,7
6,10
6,12
25,42
6,7
4,6
8,8
6,5
6,12
9,10
12,23
7,11
13,23
37,52
57,81
8,12
9,15
37,52
6,10
5,5
4,15
6,7
7,12
8,10
4,7
5,11
4,7
13,27
4,6
100,126
6,5
11,12
2,8
4,8
8,15
5,7
5,5
11,27
4,6
4,6
10,19
5,12
10,15
8,14
8,9
23,46
5,9
6,9
5,6
6,10
7,10
5,7
20,17
28,44
24,35
4,8
5,10
2,13
19,26
5,7
5,11
25,30
126,158
98,91
7,15
6,6
19,48
26,32
10,17
20,31
11,25
13,17
6,9
26,25
6,10
5,11
4,18
7,9
3,8
6,7
34,56
7,15
6,11
5,10
31,42
12,16
4,6
87,86
6,13
62,104
41,54
177,187
105,105
5,10
16,32
9,10
6,9
13,22
6,5
13,20
22,18
7,4
30,46
9,19
8,7
4,7
16,22
22,33
13,11
36,48
64,60
27,40
21,37
15,20
4,9
15,17
5,5
6,7
9,18
5,10
6,16
28,21
6,10
4,10
5,10
5,6
16,28
7,7
5,9
6,5
12,18
10,13
6,16
36,36
5,5
6,15
86,109
9,20
7,16
5,8
8,11
6,10
5,6
11,13
9,16
5,7
20,26
7,15
6,4
6,10
16,30
9,6
4,7
9,11
6,4
11,12
4,9
6,9
8,16
6,9
6,4
12,15
4,6
78,82
4,6
14,22
15,31
6,5
8,8
6,15
31,41
17,46
5,7
9,19
5,6
6,4
55,78
4,6
11,10
25,34
30,35
4,6
5,5
5,11
22,33
6,11
7,12
6,4
16,13
4,8
4,16
5,6
5,7
29,54
2,8
5,10
10,8
16,41
8,7
17,24
15,15
5,10
77,82
57,95
5,6
14,34
2,8
13,22
18,46
4,7
11,19
5,5
7,4
7,4
6,6
10,19
27,40
83,116
4,6
37,52
8,7
6,18
5,6
11,10
22,45
5,11
22,26
126,125
4,11
18,20
33,37
46,71
4,7
34,58
5,11
68,76
14,39
8,14
33,30
5,6
117,143
13,31
6,8
41,66
15,21
4,6
5,5
2,10
5,8
17,21
18,33
7,7
23,29
5,5
61,46
6,10
105,104
17,16
3,8
13,11
38,47
13,23
9,18
40,50
16,29
26,20
5,8
9,6
2,10
6,6
8,16
6,7
12,17
5,8
49,59
7,11
13,22
11,7
58,83
18,24
18,33
9,9
25,22
9,19
10,8
6,9
11,8
5,10
8,10
5,8
11,20
25,35
2,10
52,38
6,7
164,191
8,7
21,34
8,16
3,11
13,24
4,7
8,17
5,6
123,104
5,7
4,7
5,9
26,45
7,3
51,24
31,37
5,6
9,23
15,20
18,57
4,6
43,46
24,37
7,5
39,44
10,16
9,5
20,32
7,14
7,13
12,16
29,47
6,9
5,7
10,10
12,22
60,76
24,31
6,8
8,8
62,85
19,24
11,17
10,8
5,7
6,8
29,40
3,10
12,4
11,9
8,9
8,15
3,7
21,6
14,18
6,11
4,7
109,125
13,27
6,19
14,11
4,6
3,8
6,7
4,7
14,19
9,10
10,15
2,12
31,58
6,11
11,23
7,14
5,8
12,30
9,9
11,9
37,40
13,17
23,29
10,14
5,5
69,75
19,30
7,10
30,24
6,8
11,18
41,57
5,8
8,8
44,39
60,63
23,25
7,15
5,6
14,25
15,26
9,7
75,95
4,8
5,5
30,54
3,7
18,35
6,18
13,24
5,8
8,16
22,32
5,9
19,26
4,7
9,17
9,10
18,29
8,3
6,15
5,5
9,21
13,26
77,81
39,52
11,8
5,5
19,43
6,4
22,35
16,22
6,10
13,22
39,76
5,9
5,5
4,6
50,61
13,23
38,58
6,11
6,6
6,4
11,27
16,10
14,23
9,11
6,4
4,7
5,12
6,5
15,13
14,23
33,43
4,6
11,18
10,18
16,29
6,6
9,9
7,9
5,5
48,70
6,12
6,7
45,71
12,26
7,16
13,4
7,8
11,9
4,7
18,32
6,5
6,12
6,11
7,14
5,5
12,16
6,6
17,27
11,25
13,17
6,9
26,25
6,10
10,15
5,9
4,6
18,22
4,7
6,9
4,6
21,37
15,16
6,11
6,19
18,34
10,17
8,7
20,19
6,7
6,5
7,6
118,136
19,26
17,21
17,19
16,21
4,7
4,18
7,9
6,5
5,5
62,64
5,6
13,23
11,12
6,6
4,11
21,43
12,18
10,14
45,46
6,9
9,4
4,6
28,40
16,9
26,36
17,47
6,5
5,8
6,9
13,13
6,7
5,5
12,17
7,15
7,7
9,22
7,13
5,6
4,15
4,9
40,38
5,5
7,6
20,28
33,43
4,10
36,45
5,7
4,7
17,12
26,30
34,35
6,4
6,10
14,35
5,11
9,19
6,9
4,7
12,18
19,33
6,8
6,6
4,11
8,18
29,51
7,11
6,9
7,15
5,11
9,10
7,13
5,9
5,9
5,6
19,26
26,22
9,12
8,15
20,29
13,33
44,54
13,29
6,6
32,54
12,14
39,36
4,6
6,8
22,38
8,20
16,16
5,9
54,55
64,78
29,17
6,24
6,6
37,46
6,4
8,7
5,5
228,247
10,16
18,16
4,6
5,7
18,26
8,12
8,15
4,8
5,6
12,15
6,14
3,8
27,34
16,15
7,13
27,52
5,10
66,62
32,37
2,8
5,6
7,15
6,7
54,71
5,7
9,4
9,7
10,26
7,8
7,14
6,4
7,5
9,12
19,21
9,28
8,16
9,8
10,9
27,40
48,66
5,5
15,30
11,9
49,47
10,24
3,8
14,29
8,5
23,30
5,11
85,119
6,11
117,100
6,14
3,7
14,16
9,20
5,8
6,9
10,17
7,15
11,11
5,15
7,14
6,9
6,7
19,31
5,10
22,19
6,8
7,8
6,4
7,14
50,72
12,19
10,13
5,9
5,9
7,11
13,22
11,7
58,83
18,24
5,7
9,13
13,25
8,13
16,20
28,41
4,7
8,2
6,8
4,8
5,9
16,29
5,5
4,7
6,14
3,7
5,7
8,13
4,6
6,7
6,9
4,6
10,10
7,8
15,15
4,6
27,47
5,6
5,7
18,37
36,56
6,17
7,12
43,63
52,82
27,45
25,40
14,37
13,24
27,53
5,6
6,5
1,12
6,6
12,21
43,38
56,75
20,31
9,10
4,10
29,38
9,18
13,15
36,52
10,8
48,64
5,6
15,13
11,15
26,43
6,6
32,49
6,8
4,6
6,13
21,10
8,8
19,11
11,16
3,8
4,6
3,8
6,4
63,82
112,85
219,209
4,6
6,6
12,24
14,13
47,68
14,35
6,12
39,45
15,22
4,9
6,4
5,8
5,11
9,11
22,22
7,9
5,5
5,8
94,109
5,5
16,19
110,111
21,40
9,2
5,5
10,23
6,5
13,16
25,31
12,13
5,5
5,5
8,15
13,27
27,43
33,34
67,88
6,6
13,21
13,23
6,5
6,7
4,7
17,32
6,7
7,14
6,6
16,28
4,8
13,22
25,24
6,4
22,29
37,41
40,42
24,22
21,39
4,8
9,12
71,82
81,94
6,4
4,6
12,5
7,3
7,5
54,73
3,9
6,7
8,9
5,7
2,8
7,8
12,17
6,8
6,4
5,8
4,6
35,46
6,6
21,32
5,6
14,12
4,7
3,10
5,9
10,10
7,14
4,15
18,23
83,102
28,48
17,28
6,12
7,14
5,5
5,5
25,35
4,7
4,6
8,16
67,76
49,63
5,18
15,16
6,5
6,7
5,7
8,10
7,10
15,28
9,9
3,12
4,6
8,6
30,28
16,18
33,49
5,7
4,9
2,17
6,4
9,15
7,10
10,15
5,9
4,6
18,22
4,7
4,6
5,5
6,5
6,11
7,14
14,27
5,6
4,6
21,48
13,19
32,29
3,7
13,20
34,53
6,12
4,14
15,15
9,15
6,13
44,31
9,17
19,31
5,12
6,8
6,9
9,21
7,13
5,5
13,12
24,19
5,5
59,41
4,13
30,32
94,119
5,5
6,4
9,15
11,6
5,6
8,14
7,5
5,10
4,6
4,9
13,16
39,61
20,32
13,17
29,40
12,14
6,7
9,17
10,11
11,24
20,27
7,18
5,5
16,17
6,6
6,12
7,3
89,79
5,5
4,7
4,10
13,35
6,7
23,21
9,11
6,8
44,35
10,16
7,6
6,6
5,11
5,7
5,7
93,113
13,22
24,24
14,15
6,11
50,89
23,37
7,7
6,10
6,4
8,15
11,23
58,50
9,4
29,56
16,11
20,27
4,7
33,49
11,18
6,10
5,9
21,38
14,21
4,9
23,21
48,61
22,27
9,12
8,8
79,84
86,78
4,9
6,14
25,38
5,10
10,23
12,20
10,15
25,20
7,7
7,7
5,8
4,6
5,5
29,53
7,5
6,9
4,6
11,15
3,9
4,6
6,4
47,54
6,4
4,6
6,12
30,26
5,5
16,26
6,6
4,6
7,12
20,24
38,36
7,7
13,30
7,9
6,11
30,38
9,22
8,12
21,29
7,8
8,16
5,8
8,15
5,7
2,10
9,19
3,9
6,5
7,17
25,43
6,7
11,23
6,9
77,84
6,4
5,7
4,7
7,11
7,9
5,7
5,7
6,11
8,10
86,109
35,48
5,5
61,47
6,5
8,13
8,10
9,16
7,9
12,13
4,6
4,6
6,9
13,10
5,8
8,12
5,8
6,4
15,18
5,11
6,8
11,10
7,12
5,5
5,9
5,7
9,13
13,25
8,13
16,20
5,9
8,3
8,9
6,13
26,27
6,7
4,11
7,8
6,9
7,12
6,6
6,5
12,12
8,13
18,37
18,29
6,6
6,8
7,10
4,7
8,12
9,14
8,3
4,6
14,27
6,5
6,11
8,6
4,6
11,17
26,30
6,4
7,18
45,54
15,14
30,42
6,12
5,11
16,18
19,21
15,35
38,55
6,8
108,116
8,14
48,79
101,113
5,14
9,4
6,8
85,79
6,6
15,10
47,45
41,44
15,27
87,85
10,23
15,29
5,11
5,9
7,8
96,111
15,11
5,7
137,176
5,5
4,10
10,9
6,9
22,24
14,41
3,12
15,6
4,6
5,8
7,6
5,16
26,48
92,90
5,6
39,44
4,6
8,2
7,6
26,38
7,14
6,7
6,13
2,8
8,18
9,15
5,7
48,64
4,10
6,5
6,4
14,5
9,3
57,67
112,90
32,35
6,8
33,28
15,18
32,66
9,10
6,11
27,38
2,10
20,40
7,9
31,37
3,13
24,38
6,23
6,8
7,14
6,7
5,6
27,24
8,13
15,14
31,39
2,8
5,7
7,9
79,107
4,7
39,39
5,8
6,14
5,7
5,9
17,33
8,6
6,4
25,18
19,32
5,6
5,7
15,16
5,12
6,9
5,9
7,14
4,8
23,35
5,6
4,6
8,14
8,10
11,9
2,8
33,44
10,11
6,6
13,16
17,19
6,12
23,24
9,12
3,10
12,15
8,15
4,7
7,12
20,24
7,6
5,9
8,19
12,18
7,19
8,13
5,10
35,53
12,15
5,5
6,7
5,17
9,13
5,7
5,6
2,8
25,41
18,10
5,5
8,2
43,52
20,24
6,9
15,21
5,5
57,54
4,8
6,4
6,10
7,5
13,7
7,7
4,6
5,5
6,5
6,11
7,14
25,40
6,4
7,17
9,5
51,48
8,12
14,24
11,20
6,8
6,7
6,7
59,53
4,14
6,4
6,5
9,17
9,18
37,33
6,8
105,114
22,30
14,16
64,83
10,9
5,11
9,8
8,13
4,6
4,6
6,7
18,33
9,12
16,35
10,16
38,34
11,24
29,30
27,40
32,18
12,5
23,27
21,17
13,13
6,6
9,15
30,44
4,6
32,25
7,5
6,9
13,9
10,9
47,54
6,7
6,7
44,54
4,6
33,21
4,6
25,27
3,12
17,33
2,10
7,7
16,8
9,10
9,13
25,39
6,7
37,51
16,13
7,6
30,59
11,7
17,40
22,35
22,31
6,11
6,4
6,7
6,6
7,12
5,7
4,8
4,7
5,6
40,61
11,26
4,6
3,8
7,15
5,11
5,8
6,7
39,50
21,20
10,5
7,9
7,12
7,21
24,40
7,15
6,4
14,16
184,194
80,73
38,52
30,53
6,9
11,35
23,22
6,5
4,6
3,13
8,7
7,11
4,7
40,41
10,14
36,38
5,9
4,12
6,12
46,48
10,18
5,7
19,16
9,17
17,11
22,28
4,6
3,12
4,7
4,6
5,11
33,41
12,20
4,7
6,4
6,13
9,12
14,30
6,6
82,88
19,58
4,6
8,8
6,5
4,6
5,6
14,32
5,8
7,9
2,8
12,12
5,16
9,8
60,53
40,54
8,6
5,14
55,56
8,15
7,9
5,5
5,10
12,18
22,26
8,18
5,7
4,7
16,25
10,12
12,28
5,5
123,135
21,18
26,38
34,29
5,8
5,5
5,6
9,9
10,14
6,7
5,11
3,8
5,5
6,4
9,10
9,10
9,16
9,15
26,31
22,22
5,5
29,26
4,15
19,38
48,48
5,9
8,3
8,9
6,13
26,27
5,6
7,8
11,15
48,34
5,6
22,43
17,26
11,23
26,29
8,7
20,29
9,15
9,14
24,32
13,21
6,6
10,9
15,12
5,6
10,6
7,15
9,12
6,13
6,4
2,9
9,10
6,10
4,8
10,16
8,3
28,38
4,6
6,6
11,8
7,8
5,12
4,7
7,8
4,6
4,6
52,57
61,68
9,8
4,13
13,26
5,9
2,8
8,10
6,6
6,4
6,7
10,14
4,8
13,23
13,7
5,5
6,7
4,6
15,31
6,6
9,8
6,9
14,16
25,40
27,28
12,17
10,6
18,16
167,204
3,21
11,35
5,5
30,22
6,6
41,57
5,5
17,28
4,6
59,79
5,8
33,43
8,12
17,28
7,15
7,8
7,8
5,5
82,66
29,35
5,6
9,15
7,5
5,7
14,20
6,7
47,72
4,6
4,10
27,32
10,32
19,28
10,14
112,119
4,7
6,6
8,14
9,15
5,5
8,14
6,4
7,5
100,88
23,22
50,43
8,18
41,44
26,48
9,16
40,68
14,25
35,46
6,5
19,24
10,32
144,143
7,20
5,8
10,14
5,8
24,38
6,9
6,6
7,12
6,6
21,28
6,6
2,8
6,6
18,33
8,5
6,8
4,6
10,14
8,15
14,22
11,20
27,20
18,20
14,29
26,49
25,37
7,14
6,4
35,40
3,13
2,9
14,31
5,9
8,12
6,6
9,15
6,4
44,46
12,9
17,29
8,11
3,11
96,92
5,5
6,9
23,17
16,23
31,34
14,27
11,13
3,8
17,40
13,12
5,5
5,7
4,7
6,14
17,11
8,3
7,6
10,10
10,6
14,15
11,19
6,8
15,37
9,8
7,10
3,9
34,53
7,5
19,33
11,11
26,28
4,7
25,40
6,4
7,17
9,5
51,48
7,23
5,8
7,9
23,23
59,64
7,10
4,6
3,7
5,6
7,16
65,71
10,5
19,23
9,15
22,31
8,8
53,41
7,4
11,5
72,109
12,25
50,52
21,34
72,65
10,10
16,21
41,41
9,11
22,57
21,40
7,5
7,8
6,7
20,16
10,23
4,6
5,10
165,176
88,90
9,11
10,26
12,28
7,10
10,8
31,45
16,22
7,5
10,14
20,30
31,29
4,21
31,29
7,21
6,5
8,12
5,7
8,16
5,7
7,10
109,111
6,4
11,12
13,13
35,47
15,7
5,9
5,6
9,9
5,5
6,8
7,10
8,11
9,14
5,10
6,9
6,13
82,70
4,7
13,23
6,10
41,33
6,5
5,5
11,18
12,19
5,7
19,22
16,8
32,30
10,20
3,8
5,6
5,8
7,14
12,14
5,10
7,11
40,35
6,10
12,18
9,16
4,6
8,7
5,8
5,9
8,9
6,8
120,128
5,13
119,121
3,7
10,27
10,22
16,17
5,5
4,8
23,26
6,11
18,18
12,23
6,11
6,5
14,8
91,85
5,6
3,9
6,4
5,5
7,4
6,6
6,5
5,5
4,6
7,10
31,66
19,22
7,10
9,16
13,13
10,22
5,12
12,10
2,8
4,8
4,9
10,6
80,75
6,4
46,53
8,14
17,33
7,8
4,8
7,17
20,19
9,7
7,10
12,5
5,5
25,27
5,5
6,18
5,7
77,81
13,31
6,6
6,5
212,218
10,17
16,28
34,49
12,16
5,5
7,8
41,33
7,6
16,38
4,6
4,10
7,11
8,13
10,8
10,24
4,7
13,19
11,15
15,21
8,12
26,39
25,40
12,23
4,10
6,10
22,33
5,9
4,10
8,15
12,24
21,29
9,6
5,6
7,8
11,15
48,34
5,6
8,9
5,5
6,14
6,8
15,23
14,14
3,7
12,9
7,16
6,13
8,8
8,16
9,23
7,7
8,5
3,7
9,12
5,12
14,27
5,5
4,7
16,17
5,7
40,42
8,5
10,10
5,6
11,10
5,11
7,11
7,7
25,28
10,24
5,6
6,4
33,35
28,29
6,5
16,9
8,14
8,8
23,24
34,24
16,10
5,13
139,152
6,6
6,7
7,6
23,19
16,30
130,140
39,63
5,7
5,6
34,45
9,7
7,14
33,54
50,43
11,18
10,13
20,27
5,5
4,6
5,10
71,80
35,39
5,6
6,4
20,31
10,13
8,12
6,5
29,32
5,5
4,6
11,12
8,13
6,5
5,5
7,12
5,5
13,23
41,42
19,26
5,7
15,26
6,6
15,14
14,16
12,23
7,10
8,16
38,48
2,9
7,8
5,5
37,45
14,18
17,15
5,9
5,7
20,16
7,14
14,11
10,22
4,6
29,40
5,12
6,18
42,62
4,6
12,11
6,9
116,131
4,7
21,24
22,21
22,17
7,14
6,4
4,7
7,11
12,18
55,39
18,23
7,12
61,59
6,17
24,50
25,32
12,18
28,34
8,9
284,314
9,16
6,14
5,8
9,23
10,9
4,7
6,11
6,11
7,16
79,81
5,8
7,14
5,5
9,15
6,5
60,64
6,14
6,12
5,11
24,35
6,17
6,5
5,5
62,65
41,55
40,50
4,6
33,36
6,15
4,6
7,12
6,5
8,17
8,11
8,13
7,12
8,16
5,8
10,14
20,14
20,27
6,12
6,7
4,7
6,10
64,65
7,14
4,10
14,16
5,5
72,94
5,9
68,67
25,33
12,16
8,2
8,22
8,13
18,29
15,25
16,30
40,34
7,9
67,74
7,23
5,8
7,9
23,23
59,64
14,22
53,80
17,25
8,16
29,38
44,41
19,21
4,12
15,11
2,12
15,31
24,43
28,38
16,21
37,43
40,66
6,4
5,9
14,6
10,16
11,12
7,9
6,9
5,12
28,42
15,37
28,24
31,51
7,8
23,32
11,31
42,42
18,52
4,10
14,27
4,10
10,6
5,9
5,7
5,8
10,16
22,19
16,22
5,5
5,6
4,8
11,20
5,5
127,145
8,8
69,69
6,7
17,19
4,7
8,5
9,20
10,14
11,16
7,8
10,9
38,42
6,4
5,5
6,5
5,5
6,5
15,29
6,14
6,7
10,7
12,14
5,6
12,16
3,9
6,5
5,6
45,52
2,9
4,8
5,5
6,5
12,22
41,50
35,35
11,23
5,10
7,25
6,14
6,8
26,33
9,17
28,10
7,12
6,13
34,53
10,21
35,61
9,13
6,5
13,12
14,22
23,35
11,31
10,22
13,26
7,3
14,14
9,8
20,22
5,7
5,8
7,14
113,139
82,81
6,6
7,9
8,12
16,20
2,8
10,19
11,10
4,7
38,58
7,14
14,30
6,5
9,17
5,7
5,5
4,7
9,17
32,54
5,9
8,2
7,6
9,19
20,18
6,12
18,17
29,25
6,4
7,9
5,8
6,4
6,8
8,15
28,20
117,132
7,14
7,11
7,16
8,18
8,7
6,4
27,32
50,51
5,5
8,13
14,33
47,47
7,9
85,78
19,26
6,9
5,9
24,47
5,7
6,6
116,132
6,6
9,8
5,5
6,6
10,22
64,53
19,36
6,11
18,22
29,39
42,48
7,13
27,24
6,4
5,10
8,15
5,9
23,22
6,21
3,8
11,27
8,9
5,5
6,14
41,38
6,13
8,13
9,20
59,67
3,13
37,36
8,9
5,5
6,14
6,8
15,23
6,9
6,10
8,19
42,51
4,7
5,7
18,28
5,8
11,11
69,73
11,13
5,9
6,7
6,14
12,19
9,10
5,5
2,9
8,14
8,5
24,37
6,4
25,43
4,8
15,22
6,4
5,7
16,19
5,11
8,21
16,23
81,89
23,35
6,6
7,12
48,81
10,11
9,18
5,6
2,9
20,31
4,7
24,34
6,9
28,32
6,11
6,10
14,25
14,11
15,17
5,11
6,7
6,17
13,9
6,8
5,11
32,28
2,10
9,17
6,4
8,11
9,8
4,6
6,6
6,4
12,16
26,24
5,6
4,6
34,15
5,6
6,5
65,73
6,6
6,13
17,21
10,14
13,19
23,28
7,3
4,18
9,20
24,40
8,17
24,24
8,3
18,27
15,17
8,11
14,12
13,7
4,7
6,5
12,10
10,19
24,43
10,12
10,18
5,5
24,23
9,22
7,8
38,38
7,21
6,15
8,9
10,15
8,4
5,6
15,6
5,5
2,10
2,8
14,9
5,13
2,8
64,60
27,33
93,95
7,5
24,33
11,8
15,25
15,12
12,9
20,17
11,8
5,7
6,8
40,53
39,74
4,6
8,12
34,46
15,7
8,18
7,9
11,7
6,7
33,44
5,5
17,22
11,12
7,10
8,4
2,8
4,7
4,10
18,25
52,63
12,20
85,90
3,7
25,28
5,5
5,6
11,25
9,11
4,8
5,6
20,25
28,38
6,14
29,37
7,16
4,9
3,10
8,13
6,6
42,48
3,7
7,9
28,39
8,14
17,16
17,24
9,12
7,11
4,7
18,25
12,16
9,16
25,17
6,12
6,11
5,14
8,4
8,13
9,14
5,12
10,1
5,6
12,23
7,11
8,6
12,16
7,11
6,14
14,19
6,7
14,22
53,80
17,25
8,16
29,38
12,20
9,6
35,33
6,6
12,21
26,44
16,26
6,13
6,12
12,21
6,4
4,8
5,5
5,5
8,10
9,14
29,38
3,7
5,8
19,35
7,10
4,7
7,10
5,5
109,108
11,14
3,14
25,28
6,4
6,11
7,17
20,33
104,108
62,75
12,10
8,19
49,57
6,13
4,7
15,24
9,14
17,20
15,27
94,111
6,9
26,35
15,23
4,8
6,5
9,26
5,5
18,24
14,26
37,55
4,8
5,5
16,28
7,10
12,11
5,7
5,8
6,6
59,52
16,14
12,20
14,13
6,4
57,58
5,6
6,13
21,24
8,11
20,50
16,28
10,3
5,6
7,10
3,9
8,11
4,8
5,7
9,14
11,19
12,10
12,11
6,7
12,4
3,7
13,6
7,5
35,62
5,8
7,9
6,6
4,8
8,5
12,17
6,5
16,23
26,19
8,7
8,16
11,23
12,9
15,6
49,53
37,43
4,7
4,15
15,17
14,17
41,52
6,6
6,6
5,14
4,7
20,30
13,7
35,37
47,50
22,37
4,6
7,9
6,8
19,32
25,33
85,111
6,4
9,18
13,12
20,26
20,38
6,11
6,11
99,92
6,11
6,18
4,8
65,71
6,8
5,8
16,29
6,8
14,19
8,10
30,31
7,5
5,5
19,21
41,63
7,14
15,23
36,32
8,17
25,40
18,27
6,10
17,38
12,16
8,13
17,23
30,47
19,17
5,9
4,6
37,39
18,22
6,6
7,18
38,41
6,25
12,24
141,140
37,59
5,8
10,13
14,15
14,23
10,24
32,29
85,79
46,45
5,8
4,11
8,11
5,11
5,5
5,15
42,57
31,36
4,8
6,16
9,7
7,10
6,4
13,14
4,6
10,8
7,10
14,17
6,9
6,10
8,19
42,51
4,7
13,14
6,11
4,8
43,63
9,19
23,17
7,8
5,5
12,15
25,30
5,7
119,105
16,28
5,6
9,17
50,61
47,44
11,11
16,18
24,42
28,36
8,10
3,10
15,20
20,27
13,14
6,6
33,31
79,84
6,7
9,16
6,6
8,17
20,20
8,7
46,58
85,70
23,34
4,13
30,27
22,23
3,13
12,12
28,48
12,20
15,20
10,10
6,5
7,17
4,8
7,13
28,27
28,26
12,11
12,12
6,6
29,49
8,16
49,74
6,5
17,18
14,22
4,8
19,15
9,17
8,5
4,9
6,6
6,6
29,23
9,5
25,41
3,13
26,39
12,17
107,103
5,10
4,6
6,15
5,9
4,15
56,59
17,30
6,7
13,35
6,8
7,12
6,4
19,20
27,35
2,11
4,6
6,6
46,51
5,7
6,5
8,6
7,11
18,17
17,22
9,8
6,5
6,7
10,27
35,40
7,15
2,10
26,37
4,14
6,7
5,11
9,12
3,8
7,10
6,11
5,6
6,10
26,33
6,11
24,27
5,8
24,27
18,22
4,7
8,6
58,47
10,9
25,37
7,12
13,8
5,5
17,25
3,8
6,9
6,10
9,9
25,34
34,39
33,25
5,7
7,15
29,41
3,10
9,11
7,17
14,21
16,22
8,7
7,7
9,8
4,6
5,9
56,41
20,23
6,6
5,10
7,15
26,37
5,10
33,32
6,7
5,5
9,16
10,8
10,14
7,11
6,18
16,31
12,13
7,9
4,6
29,37
14,18
6,4
7,17
3,8
13,15
9,17
6,6
10,21
13,27
5,7
6,7
6,13
30,37
7,11
5,6
14,6
8,10
10,20
22,36
19,32
60,60
25,38
6,13
7,11
4,6
5,9
2,8
6,8
12,20
9,6
35,33
6,6
12,21
9,22
4,8
2,8
11,9
11,10
14,19
7,10
15,20
4,7
11,21
19,20
11,10
17,27
5,12
17,33
7,15
9,10
17,18
2,8
9,11
38,48
7,10
41,40
55,37
2,9
140,132
5,19
7,13
7,4
5,8
33,52
8,9
69,87
59,64
16,12
90,110
12,17
6,7
43,58
6,11
49,79
8,12
10,16
11,15
8,10
33,49
10,14
5,5
92,100
5,8
57,53
13,9
8,15
9,25
4,12
7,8
14,26
47,58
5,13
12,20
6,6
7,11
6,8
22,19
17,36
79,70
8,14
19,25
6,8
21,47
16,18
5,8
10,18
7,9
6,11
7,6
7,13
8,3
6,11
4,8
16,29
8,16
10,14
7,12
16,32
27,25
40,23
12,24
11,16
13,24
7,19
5,6
10,6
7,4
9,7
9,14
8,6
7,10
2,15
13,3
4,9
64,98
6,6
15,6
23,17
10,16
25,24
28,39
6,7
8,11
9,5
9,13
14,21
13,11
5,7
4,6
9,15
41,35
5,5
23,27
14,12
10,24
40,40
67,77
5,10
15,40
5,9
5,5
23,38
6,12
4,6
5,6
10,10
4,12
20,19
6,6
11,24
5,10
9,14
20,30
30,44
6,5
4,7
4,7
5,5
6,5
26,35
5,8
39,35
20,39
4,7
6,6
13,18
9,5
9,14
4,7
25,30
7,8
4,6
5,10
4,8
18,30
6,9
14,21
4,11
2,19
6,15
19,25
35,30
116,105
5,13
6,5
2,18
4,8
7,6
5,7
6,21
5,9
6,16
10,6
9,9
11,24
5,8
19,18
8,15
4,6
6,7
66,81
35,43
71,84
6,4
5,7
14,9
3,15
9,15
5,7
27,44
10,20
6,10
5,10
13,14
6,11
4,8
43,63
9,19
5,5
6,5
7,16
89,70
4,15
20,24
17,36
29,31
6,8
102,115
19,29
34,48
31,56
10,16
22,18
6,8
7,15
4,10
6,13
12,16
7,8
18,24
5,12
35,32
14,7
9,17
15,10
80,72
4,9
9,12
6,5
93,93
6,7
5,11
12,3
9,8
5,9
8,7
7,13
12,9
6,19
6,6
6,7
4,7
8,2
27,44
3,7
4,19
4,6
7,19
4,6
3,9
35,45
29,43
7,13
6,5
49,69
8,19
6,14
6,6
7,10
5,10
13,24
4,7
46,57
9,9
9,19
8,6
10,9
7,13
13,23
8,10
28,46
61,65
20,20
14,25
10,9
59,74
14,18
7,15
19,37
10,25
8,8
14,10
8,7
6,10
6,7
17,16
19,25
7,4
6,4
30,34
55,107
4,7
26,66
6,5
16,16
72,74
9,4
9,11
5,6
21,24
8,12
5,13
19,27
14,14
10,12
10,5
10,13
4,6
4,8
5,5
10,19
10,22
62,55
28,27
4,8
62,52
48,56
37,47
5,5
65,72
10,20
10,14
5,8
7,10
17,15
8,19
32,53
4,6
10,14
11,26
4,6
9,19
8,3
26,34
16,19
27,29
4,10
6,9
12,11
20,25
6,6
72,75
27,27
13,26
18,15
30,45
19,21
5,9
11,21
8,3
7,12
7,14
44,49
7,15
5,8
12,11
30,29
11,27
5,7
25,42
4,10
43,48
18,33
11,31
35,9
10,11
4,7
6,4
7,13
24,22
13,22
3,11
7,5
5,10
5,7
52,43
17,12
11,21
4,6
8,11
6,4
6,6
13,13
29,26
40,32
4,14
8,5
7,12
8,6
4,7
6,10
6,10
22,21
5,8
15,18
6,4
7,17
5,8
9,22
4,8
2,8
11,9
11,10
18,22
8,17
6,6
3,9
7,17
6,7
5,7
7,10
15,30
29,40
12,15
5,6
5,8
7,4
25,25
14,27
5,12
5,9
8,15
20,31
5,5
6,18
5,8
14,12
4,6
6,10
8,3
4,8
13,13
9,21
2,9
2,9
8,5
8,14
8,10
7,10
13,16
79,67
24,20
8,14
6,7
