district,nonlearner,learner
77.64,1.832229514309545e-05,0
77.67,1.7956335151895774e-05,0
77.7,1.7597247955783582e-05,0
77.73,1.7244913757799744e-05,0
77.76,1.689921466040849e-05,0
77.79,1.6560034639053203e-05,0
77.82,1.6227259516010473e-05,0
77.85,1.5900776934543153e-05,0
77.88,1.558047633334773e-05,0
77.91,1.5266248921295444e-05,0
77.94,1.495798765246466e-05,0
77.97,1.465558720146152e-05,0
78.0,1.435894393902811e-05,0
78.03,1.4067955907934177e-05,0
78.06,1.3782522799152205e-05,0
78.09,1.3502545928311777e-05,0
78.13,1.322792821243213e-05,0
78.16,1.2958574146930588e-05,0
78.19,1.2694389782904025e-05,0
78.22,1.24352827046822e-05,0
78.25,1.2181162007649431e-05,0
78.28,1.1931938276333883e-05,0
78.31,1.1687523562760778e-05,0
78.34,1.1447831365068346e-05,0
78.37,1.1212776606384038e-05,0
78.4,1.0982275613958401e-05,0
78.43,1.0756246098555055e-05,0
78.46,1.0534607134093837e-05,0
78.49,1.0317279137545716e-05,0
78.52,1.010418384907621e-05,0
78.55,9.895244312436429e-06,0
78.58,9.690384855598286e-06,0
78.61,9.489531071632275e-06,0
78.64,9.29260979982592e-06,0
78.67,9.099549107039791e-06,0
78.7,8.910278269300002e-06,0
78.73,8.724727753623896e-06,0
78.76,8.542829200077859e-06,0
78.79,8.364515404064034e-06,0
78.82,8.18972029883444e-06,0
78.85,8.018378938230404e-06,0
78.88,7.85042747964433e-06,0
78.91,7.68580316720292e-06,0
78.94,7.524444315168304e-06,0
78.97,7.366290291556323e-06,0
79.0,7.2112815019686495e-06,0
79.03,7.059359373637376e-06,0
79.06,6.910466339679831e-06,0
79.09,6.764545823561125e-06,0
79.12,6.621542223762949e-06,0
79.15,6.481400898655967e-06,0
79.18,6.344068151574196e-06,0
79.21,6.2094912160889375e-06,0
79.24,6.077618241480327e-06,0
79.27,5.948398278404768e-06,0
79.3,5.82178126475548e-06,0
79.33,5.697718011715055e-06,0
79.36,5.5761601899971056e-06,0
79.39,5.457060316275833e-06,0
79.42,5.340371739800668e-06,0
79.45,5.226048629194882e-06,0
79.48,5.1140459594354055e-06,0
79.51,5.004319499012384e-06,0
79.54,4.8968257972664035e-06,0
79.57,4.7915221719012785e-06,0
79.6,4.688366696670788e-06,0
79.63,4.587318189236981e-06,0
79.66,4.488336199198761e-06,0
79.69,4.391380996288241e-06,0
79.72,4.296413558733307e-06,0
79.75,4.203395561784631e-06,0
79.78,4.112289366404856e-06,0
79.81,4.023058008118612e-06,0
79.84,3.935665186021078e-06,0
79.87,3.850075251943602e-06,0
79.9,3.7662531997743757e-06,0
79.93,3.6841646549323822e-06,0
79.96,3.6037758639930546e-06,0
79.99,3.5250536844634224e-06,0
80.02,3.447965574705571e-06,0
80.05,3.372479584006053e-06,0
80.08,3.2985643427901243e-06,0
80.11,3.226189052978496e-06,0
80.14,3.1553234784854536e-06,0
80.17,3.0859379358562004e-06,0
80.2,3.0180032850419604e-06,0
80.23,2.951490920311246e-06,0
80.26,2.8863727612953686e-06,0
80.29,2.8226212441668827e-06,0
80.32,2.7602093129490057e-06,0
80.35,2.6991104109547196e-06,0
80.38,2.6392984723536886e-06,0
80.41,2.5807479138655188e-06,0
80.44,2.523433626577899e-06,0
80.47,2.4673309678877586e-06,0
80.5,2.4124157535642784e-06,0
80.53,2.358664249931852e-06,0
80.56,2.3060531661718134e-06,0
80.59,2.2545596467411457e-06,0
80.62,2.2041612639067994e-06,0
80.65,2.154836010394259e-06,0
80.68,2.1065622921485906e-06,0
80.71,2.059318921206875e-06,0
80.74,2.0130851086802518e-06,0
80.77,1.967840457844436e-06,0
80.8,1.9235649573370843e-06,0
80.83,1.880238974460695e-06,0
80.86,1.8378432485897227e-06,0
80.89,1.7963588846803619e-06,0
80.92,1.7557673468818508e-06,0
80.95,1.716050452247735e-06,0
80.98,1.677190364545981e-06,0
81.01,1.639169588166374e-06,0
81.04,1.6019709621241426e-06,0
81.07,1.5655776541583364e-06,0
81.1,1.5299731549237057e-06,0
81.13,1.4951412722749506e-06,0
81.16,1.4610661256418482e-06,0
81.19,1.4277321404942827e-06,0
81.22,1.3951240428956842e-06,0
81.25,1.3632268541439117e-06,0
81.28,1.3320258854981739e-06,0
81.31,1.301506732990895e-06,0
81.34,1.2716552723233785e-06,0
81.37,1.2424576538439717e-06,0
81.4,1.2139002976077741e-06,0
81.43,1.185969888516507e-06,0
81.46,1.158653371537679e-06,0
81.49,1.1319379470016988e-06,0
81.52,1.105811065975968e-06,0
81.55,1.0802604257148606e-06,0
81.58,1.0552739651844018e-06,0
81.61,1.0308398606607332e-06,0
81.64,1.0069465214011568e-06,0
81.67,9.835825853868533e-07,0
81.7,9.607369151361279e-07,0
81.73,9.383985935872136e-07,0
81.76,9.165569200496748e-07,0
81.79,8.952014062232857e-07,0
81.82,8.743217722835535e-07,0
81.85,8.539079430327677e-07,0
81.88,8.339500441157379e-07,0
81.91,8.144383982991632e-07,0
81.94,7.953635218137893e-07,0
81.97,7.767161207583482e-07,0
82.0,7.584870875643968e-07,0
82.03,7.406674975211729e-07,0
82.06,7.232486053595052e-07,0
82.09,7.06221841893983e-07,0
82.12,6.895788107224099e-07,0
82.15,6.733112849817821e-07,0
82.18,6.57411204159863e-07,0
82.21,6.418706709615294e-07,0
82.24,6.266819482291062e-07,0
82.27,6.118374559157792e-07,0
82.3,5.973297681113788e-07,0
82.33,5.831516101196284e-07,0
82.36,5.692958555861716e-07,0
82.39,5.557555236765097e-07,0
82.42,5.425237763031252e-07,0
82.45,5.295939154010387e-07,0
82.48,5.169593802510019e-07,0
82.51,5.046137448496478e-07,0
82.54,4.92550715325802e-07,0
82.57,4.807641274022937e-07,0
82.6,4.692479439025072e-07,0
82.63,4.57996252300989e-07,0
82.66,4.4700326231743655e-07,0
82.69,4.362633035533306e-07,0
82.72,4.257708231706071e-07,0
82.75,4.15520383611625e-07,0
82.78,4.055066603598487e-07,0
82.81,3.9572443974052216e-07,0
82.84,3.8616861676076447e-07,0
82.87,3.768341929883957e-07,0
82.9,3.6771627446890727e-07,0
82.93,3.58810069679957e-07,0
82.96,3.501108875227605e-07,0
82.99,3.416141353498186e-07,0
83.02,3.333153170283471e-07,0
83.05,3.252100310388753e-07,0
83.08,3.172939686083999e-07,0
83.11,3.095629118775427e-07,0
83.14,3.020127321011733e-07,0
83.17,2.9463938788191127e-07,0
83.2,2.874389234360032e-07,0
83.23,2.8040746689100605e-07,0
83.26,2.735412286147839e-07,0
83.29,2.668364995752698e-07,0
83.32,2.602896497304935e-07,0
83.35,2.5389712644838416e-07,0
83.38,2.47655452955817e-07,0
83.41,2.4156122681645606e-07,0
83.44,2.3561111843686744e-07,0
83.47,2.2980186960046765e-07,0
83.5,2.241302920288059e-07,0
83.53,2.1859326596973354e-07,0
83.56,2.131877388120104e-07,0
83.59,2.0791072372588086e-07,0
83.62,2.0275929832920101e-07,0
83.65,1.9773060337865777e-07,0
83.68,1.9282184148567436e-07,0
83.71,1.8803027585655658e-07,0
83.74,1.8335322905648555e-07,0
83.77,1.787880817969307e-07,0
83.8,1.7433227174608203e-07,0
83.83,1.6998329236191756e-07,0
83.86,1.6573869174748976e-07,0
83.89,1.6159607152807153e-07,0
83.92,1.5755308574975952e-07,0
83.95,1.5360743979917756e-07,0
83.98,1.4975688934390022e-07,0
84.01,1.4599923929323712e-07,0
84.04,1.4233234277902957e-07,0
84.07,1.3875410015608874e-07,0
84.1,1.3526245802195407e-07,0
84.13,1.31855408255603e-07,0
84.16,1.2853098707480622e-07,0
84.19,1.2528727411177194e-07,0
84.22,1.2212239150676965e-07,0
84.25,1.190345030194122e-07,0
84.28,1.1602181315727186e-07,0
84.31,1.1308256632153397e-07,0
84.34,1.1021504596936906e-07,0
84.38,1.0741757379273783e-07,0
84.41,1.0468850891331753e-07,0
84.44,1.0202624709327621e-07,0
84.47,9.942921996159434e-08,0
84.5,9.689589425565845e-08,0
84.53,9.44247710778551e-08,0
84.56,9.201438516687932e-08,0
84.59,8.966330418350579e-08,0
84.62,8.737012801054364e-08,0
84.65,8.51334880667285e-08,0
84.68,8.295204663428765e-08,0
84.71,8.082449619993063e-08,0
84.74,7.874955880902152e-08,0
84.77,7.672598543268275e-08,0
84.8,7.475255534760049e-08,0
84.83,7.282807552828797e-08,0
84.86,7.095138005158476e-08,0
84.89,6.912132951315656e-08,0
84.92,6.733681045577717e-08,0
84.95,6.559673480917447e-08,0
84.98,6.39000393412171e-08,0
85.01,6.224568512024013e-08,0
85.04,6.06326569882898e-08,0
85.07,5.9059963045092956e-08,0
85.1,5.752663414254089e-08,0
85.13,5.6031723389492864e-08,0
85.16,5.457430566670728e-08,0
85.19,5.3153477151701896e-08,0
85.22,5.176835485336245e-08,0
85.25,5.041807615610795e-08,0
85.28,4.910179837343661e-08,0
85.31,4.781869831066808e-08,0
85.34,4.656797183671154e-08,0
85.37,4.534883346468318e-08,0
85.4,4.416051594120396e-08,0
85.43,4.3002269844214213e-08,0
85.46,4.187336318913583e-08,0
85.49,4.0773081043227076e-08,0
85.52,3.970072514796556e-08,0
85.55,3.865561354931069e-08,0
85.58,3.763708023568701e-08,0
85.61,3.6644474783542063e-08,0
85.64,3.567716201033131e-08,0
85.67,3.473452163478248e-08,0
85.7,3.381594794430217e-08,0
85.73,3.2920849469379445e-08,0
85.76,3.2048648664854535e-08,0
85.79,3.119878159791416e-08,0
85.82,3.037069764268285e-08,0
85.85,2.9563859181281238e-08,0
85.88,2.8777741311221142e-08,0
85.91,2.80118315590155e-08,0
85.94,2.726562959987678e-08,0
85.97,2.6538646983386564e-08,0
86.0,2.5830406865014442e-08,0
86.03,2.5140443743371835e-08,0
86.06,2.4468303203086838e-08,0
86.09,2.3813541663185114e-08,0
86.12,2.317572613087068e-08,0
86.15,2.2554433960594198e-08,0
86.18,2.1949252618306726e-08,0
86.21,2.1359779450790782e-08,0
86.24,2.0785621459970154e-08,0
86.27,2.0226395082095074e-08,0
86.3,1.968172597170566e-08,0
86.33,1.9151248790277396e-08,0
86.36,1.8634606999451948e-08,0
86.39,1.813145265876246e-08,0
86.42,1.7641446227759644e-08,0
86.45,1.7164256372451034e-08,0
86.48,1.669955977596402e-08,0
86.51,1.624704095334642e-08,0
86.54,1.5806392070421113e-08,0
86.57,1.537731276660962e-08,0
86.6,1.495950998164525e-08,0
86.63,1.4552697786093488e-08,0
86.66,1.4156597215603546e-08,0
86.69,1.3770936108812054e-08,0
86.72,1.3395448948824211e-08,0
86.75,1.3029876708199015e-08,0
86.78,1.2673966697364028e-08,0
86.81,1.2327472416390675e-08,0
86.84,1.1990153410057991e-08,0
86.87,1.1661775126138075e-08,0
86.9,1.1342108776834716e-08,0
86.93,1.1030931203309756e-08,0
86.96,1.07280247432329e-08,0
86.99,1.043317710129055e-08,0
87.02,1.0146181222592685e-08,0
87.05,9.866835168915615e-09,0
87.08,9.594941997722089e-09,0
87.11,9.330309643898701e-09,0
87.14,9.07275080415461e-09,0
87.17,8.822082824024148e-09,0
87.2,8.578127587418302e-09,0
87.23,8.340711408671641e-09,0
87.26,8.10966492703031e-09,0
87.29,7.88482300353051e-09,0
87.32,7.666024620215115e-09,0
87.35,7.45311278163958e-09,0
87.38,7.245934418617303e-09,0
87.41,7.044340294156806e-09,0
87.44,6.8481849115438544e-09,0
87.47,6.657326424521718e-09,0
87.5,6.471626549525343e-09,0
87.53,6.290950479924132e-09,0
87.56,6.1151668022307215e-09,0
87.59,5.94414741423283e-09,0
87.62,5.777767445006443e-09,0
87.65,5.615905176769938e-09,0
87.68,5.458441968538581e-09,0
87.71,5.305262181540767e-09,0
87.74,5.1562531063569455e-09,0
87.77,5.011304891744431e-09,0
87.8,4.8703104751103675e-09,0
87.83,4.7331655145975755e-09,0
87.86,4.599768322747334e-09,0
87.89,4.470019801704525e-09,0
87.92,4.3438233799318066e-09,0
87.95,4.221084950398616e-09,0
87.98,4.101712810213357e-09,0
88.01,3.985617601666301e-09,0
88.04,3.8727122546523966e-09,0
88.07,3.76291193044306e-09,0
88.1,3.6561339667772104e-09,0
88.13,3.5522978242424613e-09,0
88.16,3.4513250339170843e-09,0
88.19,3.353139146245522e-09,0
88.22,3.257665681119174e-09,0
88.25,3.164832079135996e-09,0
88.28,3.074567654012331e-09,0
88.31,2.9868035461210932e-09,0
88.34,2.9014726771313205e-09,0
88.37,2.818509705723893e-09,0
88.4,2.73785098435969e-09,0
88.43,2.6594345170759774e-09,0
88.46,2.5831999182882754e-09,0
88.49,2.50908837257463e-09,0
88.52,2.4370425954201736e-09,0
88.55,2.367006794900323e-09,0
88.58,2.298926634281091e-09,0
88.61,2.232749195515898e-09,0
88.64,2.168422943618207e-09,0
88.67,2.1058976918903205e-09,0
88.7,2.045124567988536e-09,0
88.73,1.9860559808057495e-09,0
88.76,1.928645588152608e-09,0
88.79,1.8728482652190534e-09,0
88.82,1.8186200737983087e-09,0
88.85,1.7659182322557182e-09,0
88.88,1.7147010862254032e-09,0
88.91,1.6649280800178577e-09,0
88.94,1.6165597287221649e-09,0
88.97,1.5695575909867292e-09,0
89.0,1.5238842424627876e-09,0
89.03,1.4795032498955138e-09,0
89.06,1.4363791458473863e-09,0
89.09,1.3944774040394874e-09,0
89.12,1.353764415296026e-09,0
89.15,1.314207464078295e-09,0
89.18,1.2757747055941314e-09,0
89.21,1.2384351434694908e-09,0
89.24,1.2021586079690695e-09,0
89.27,1.1669157347529462e-09,0
89.3,1.132677944156846e-09,0
89.33,1.0994174209835916e-09,0
89.36,1.0671070947938236e-09,0
89.39,1.0357206206841579e-09,0
89.42,1.0052323605412845e-09,0
89.45,9.756173647609e-10,0
89.48,9.468513544202519e-10,0
89.51,9.189107038938265e-10,0
89.54,8.917724239014041e-10,0
89.57,8.654141449784839e-10,0
89.6,8.398141013587983e-10,0
89.63,8.149511152592952e-10,0
89.66,7.908045815579114e-10,0
89.69,7.673544528547325e-10,0
89.72,7.445812249075056e-10,0
89.75,7.224659224323903e-10,0
89.78,7.009900852613607e-10,0
89.81,6.801357548475359e-10,0
89.84,6.598854611102543e-10,0
89.87,6.402222096115936e-10,0
89.9,6.211294690564025e-10,0
89.93,6.025911591080826e-10,0
89.96,5.845916385124129e-10,0
89.99,5.671156935220743e-10,0
90.02,5.501485266144934e-10,0
90.05,5.336757454959971e-10,0
90.08,5.176833523852587e-10,0
90.11,5.021577335692646e-10,0
90.14,4.870856492252359e-10,0
90.17,4.724542235019194e-10,0
90.2,4.5825093485402684e-10,0
90.23,4.44463606623571e-10,0
90.26,4.310803978621124e-10,0
90.29,4.1808979438797844e-10,0
90.32,4.054806000727184e-10,0
90.35,3.9324192835119463e-10,0
90.38,3.8136319394974204e-10,0
90.41,3.6983410482712576e-10,0
90.44,3.586446543229755e-10,0
90.47,3.4778511350863327e-10,0
90.5,3.3724602373538624e-10,0
90.53,3.270181893752257e-10,0
90.56,3.170926707493556e-10,0
90.59,3.074607772397924e-10,0
90.63,2.981140605795415e-10,0
90.66,2.8904430831687066e-10,0
90.69,2.8024353744939774e-10,0
90.72,2.717039882237214e-10,0
90.75,2.634181180964988e-10,0
90.78,2.553785958529256e-10,0
90.81,2.4757829587867456e-10,0
90.84,2.4001029258149015e-10,0
90.87,2.3266785495863478e-10,0
90.9,2.2554444130658346e-10,0
90.93,2.1863369406934332e-10,0
90.96,2.1192943482196377e-10,0
90.99,2.0542565938578925e-10,0
91.02,1.9911653307215108e-10,0
91.05,1.9299638605127806e-10,0
91.08,1.8705970884321495e-10,0
91.11,1.813011479277183e-10,0
91.14,1.7571550147006104e-10,0
91.17,1.7029771515985901e-10,0
91.2,1.6504287816000736e-10,0
91.23,1.5994621916295142e-10,0
91.26,1.5500310255156256e-10,0
91.29,1.5020902466193425e-10,0
91.32,1.4555961014552483e-10,0
91.35,1.4105060842808603e-10,0
91.38,1.3667789026292106e-10,0
91.41,1.3243744437604327e-10,0
91.44,1.2832537420089556e-10,0
91.47,1.2433789470031835e-10,0
91.5,1.2047132927353047e-10,0
91.53,1.1672210674594442e-10,0
91.56,1.1308675843966659e-10,0
91.59,1.0956191532262256e-10,0
91.62,1.0614430523425847e-10,0
91.65,1.0283075018585917e-10,0
91.68,9.96181637335368e-11,0
91.71,9.650354842201829e-11,0
91.74,9.34839932973937e-11,0
91.77,9.0556671487032e-11,0
91.8,8.771883784492665e-11,0
91.83,8.496782666075612e-11,0
91.86,8.230104943101804e-11,0
91.89,7.971599269059971e-11,0
91.92,7.721021590321818e-11,0
91.95,7.47813494091938e-11,0
91.98,7.242709242904358e-11,0
92.01,7.014521112145017e-11,0
92.04,6.79335366941651e-11,0
92.07,6.578996356646696e-11,0
92.1,6.371244758181194e-11,0
92.13,6.169900426936508e-11,0
92.16,5.974770715311403e-11,0
92.19,5.785668610731767e-11,0
92.22,5.602412575706685e-11,0
92.25,5.4248263922758036e-11,0
92.28,5.2527390107327154e-11,0
92.31,5.0859844025101616e-11,0
92.34,4.924401417117558e-11,0
92.37,4.767833643022611e-11,0
92.4,4.616129272372314e-11,0
92.43,4.469140969451733e-11,0
92.46,4.3267257427800277e-11,0
92.49,4.188744820747735e-11,0
92.52,4.055063530699837e-11,0
92.55,3.9255511813734697e-11,0
92.58,3.800080948599706e-11,0
92.61,3.6785297641822855e-11,0
92.64,3.5607782078684444e-11,0
92.67,3.44671040232821e-11,0
92.7,3.336213911061842e-11,0
92.73,3.2291796391563225e-11,0
92.76,3.1255017368143733e-11,0
92.79,3.0250775055811376e-11,0
92.82,2.9278073071956655e-11,0
92.85,2.833594474996541e-11,0
92.88,2.7423452278121457e-11,0
92.91,2.6539685862688027e-11,0
92.94,2.5683762914506453e-11,0
92.97,2.4854827258480466e-11,0
93.0,2.4052048365318437e-11,0
93.03,2.3274620604933078e-11,0
93.06,2.2521762520905662e-11,0
93.09,2.1792716125441766e-11,0
93.12,2.1086746214260892e-11,0
93.15,2.0403139700872584e-11,0
93.18,1.974120496971209e-11,0
93.21,1.910027124761687e-11,0
93.24,1.8479687993143437e-11,0
93.27,1.7878824303233656e-11,0
93.3,1.7297068336754234e-11,0
93.33,1.6733826754447857e-11,0
93.36,1.6188524174840247e-11,0
93.39,1.566060264566848e-11,0
93.42,1.514952113039774e-11,0
93.45,1.4654755009414563e-11,0
93.48,1.4175795595487325e-11,0
93.51,1.3712149663101236e-11,0
93.54,1.3263338991284148e-11,0
93.57,1.2828899919546726e-11,0
93.6,1.240838291657638e-11,0
93.63,1.2001352161327569e-11,0
93.66,1.1607385136166503e-11,0
93.69,1.1226072231732429e-11,0
93.72,1.0857016363190145e-11,0
93.75,1.0499832597556744e-11,0
93.78,1.0154147791791225e-11,0
93.81,9.819600241348545e-12,0
93.84,9.49583933890323e-12,0
93.87,9.182525242959528e-12,0
93.9,8.879328556069208e-12,0
93.93,8.585930012388896e-12,0
93.96,8.302020174313436e-12,0
93.99,8.02729913793017e-12,0
94.02,7.761476247046846e-12,0
94.05,7.504269815549741e-12,0
94.08,7.255406857858819e-12,0
94.11,7.014622827249618e-12,0
94.14,6.781661361821127e-12,0
94.17,6.556274037891733e-12,0
94.2,6.338220130613876e-12,0
94.23,6.127266381602419e-12,0
94.26,5.923186773377333e-12,0
94.29,5.7257623104279176e-12,0
94.32,5.534780806708939e-12,0
94.35,5.350036679387118e-12,0
94.38,5.1713307486584625e-12,0
94.41,4.998470043463923e-12,0
94.44,4.8312676129353164e-12,0
94.47,4.66954234340652e-12,0
94.5,4.5131187808320916e-12,0
94.53,4.361826958457284e-12,0
94.56,4.215502229589737e-12,0
94.59,4.0739851053258824e-12,0
94.62,3.937121097089804e-12,0
94.65,3.804760563846651e-12,0
94.68,3.67675856385522e-12,0
94.71,3.552974710829675e-12,0
94.74,3.4332730343827296e-12,0
94.77,3.3175218446270342e-12,0
94.8,3.2055936008142033e-12,0
94.83,3.0973647838951634e-12,0
94.86,2.9927157728878086e-12,0
94.89,2.8915307249419054e-12,0
94.92,2.7936974589939084e-12,0
94.95,2.699107342907277e-12,0
94.98,2.607655183997307e-12,0
95.01,2.5192391228415093e-12,0
95.04,2.433760530280299e-12,0
95.07,2.3511239075147036e-12,0
95.1,2.2712367892107025e-12,0
95.13,2.194009649522632e-12,0
95.16,2.119355810949823e-12,0
95.19,2.0471913559440995e-12,0
95.22,1.977435041187025e-12,0
95.25,1.9100082144590154e-12,0
95.28,1.8448347340239502e-12,0
95.31,1.781840890455455e-12,0
95.34,1.7209553308331633e-12,0
95.37,1.6621089852389241e-12,0
95.4,1.6052349954854842e-12,0
95.43,1.55026864601146e-12,0
95.46,1.4971472968789997e-12,0
95.49,1.4458103188116745e-12,0
95.52,1.3961990302123658e-12,0
95.55,1.3482566361026642e-12,0
95.58,1.3019281689264979e-12,0
95.61,1.2571604311630676e-12,0
95.64,1.2139019396950046e-12,0
95.67,1.1721028718798558e-12,0
95.7,1.1317150132740333e-12,0
95.73,1.0926917069601447e-12,0
95.76,1.0549878044298015e-12,0
95.79,1.01855961797555e-12,0
95.82,9.833648745469166e-13,0
95.85,9.493626710266123e-13,0
95.88,9.165134308846441e-13,0
95.91,8.847788621688403e-13,0
95.94,8.541219167919189e-13,0
95.97,8.245067510760294e-13,0
96.0,7.958986875170998e-13,0
96.03,7.682641777323244e-13,0
96.06,7.415707665550969e-13,0
96.09,7.157870572429558e-13,0
96.12,6.908826777648582e-13,0
96.15,6.668282481353322e-13,0
96.18,6.435953487638027e-13,0
96.21,6.211564897884109e-13,0
96.24,5.994850813646207e-13,0
96.27,5.785554048795419e-13,0
96.3,5.583425850640774e-13,0
96.33,5.388225629754925e-13,0
96.36,5.199720698241021e-13,0
96.39,5.017686016182979e-13,0
96.42,4.841903946031304e-13,0
96.45,4.672164014681777e-13,0
96.48,4.5082626830128776e-13,0
96.51,4.3500031226547243e-13,0
96.54,4.19719499976797e-13,0
96.57,4.049654265618954e-13,0
96.6,3.9072029537427964e-13,0
96.63,3.769668983492941e-13,0
96.66,3.636885969781225e-13,0
96.69,3.508693038818501e-13,0
96.72,3.384934649671856e-13,0
96.75,3.265460421459121e-13,0
96.78,3.150124966007899e-13,0
96.81,3.038787725810082e-13,0
96.84,2.9313128171094303e-13,0
96.88,2.827568877963286e-13,0
96.91,2.727428921124988e-13,0
96.94,2.6307701915983267e-13,0
96.97,2.5374740287189335e-13,0
97.0,2.447425732623057e-13,0
97.03,2.360514434967252e-13,0
97.06,2.2766329737675834e-13,0
97.09,2.1956777722300917e-13,0
97.12,2.1175487214486895e-13,0
97.15,2.0421490668503205e-13,0
97.18,1.9693852982703556e-13,0
97.21,1.8991670435456594e-13,0
97.24,1.8314069655150663e-13,0
97.27,1.766020662321469e-13,0
97.3,1.702926570911888e-13,0
97.33,1.6420458736359017e-13,0
97.36,1.5833024078453083e-13,0
97.39,1.5266225784009442e-13,0
97.42,1.4719352729957732e-13,0
97.45,1.419171780205563e-13,0
97.48,1.3682657101817758e-13,0
97.51,1.319152917903388e-13,0
97.54,1.271771428907295e-13,0
97.57,1.226061367419175e-13,0
97.6,1.181964886809142e-13,0
97.63,1.139426102298962e-13,0
97.66,1.0983910258495754e-13,0
97.69,1.058807503160227e-13,0
97.72,1.020625152712198e-13,0
97.75,9.837953067926795e-14,0
97.78,9.482709544357679e-14,0
97.81,9.14006686220014e-14,0
97.84,8.809586408635011e-14,0
97.87,8.49084453559346e-14,0
97.9,8.183432059963561e-14,0
97.93,7.886953780110994e-14,0
97.96,7.601028008196013e-14,0
97.99,7.325286117781354e-14,0
98.02,7.059372106244305e-14,0
98.05,6.802942171520385e-14,0
98.08,6.55566430271939e-14,0
98.11,6.317217884171682e-14,0
98.14,6.087293312473364e-14,0
98.17,5.865591626114761e-14,0
98.2,5.651824147287986e-14,0
98.23,5.445712135483461e-14,0
98.26,5.246986452495754e-14,0
98.29,5.05538723847251e-14,0
98.32,4.8706635986511704e-14,0
98.35,4.6925733004386275e-14,0
98.38,4.520882480501238e-14,0
98.41,4.355365361541404e-14,0
98.44,4.1958039784487074e-14,0
98.47,4.041987913522056e-14,0
98.5,3.893714040469616e-14,0
98.53,3.750786276902658e-14,0
98.56,3.6130153450474764e-14,0
98.59,3.480218540409719e-14,0
98.62,3.352219508132134e-14,0
98.65,3.228848026796631e-14,0
98.68,3.109939799428064e-14,0
98.71,2.995336251465655e-14,0
98.74,2.884884335475321e-14,0
98.77,2.7784363423826603e-14,0
98.8,2.6758497190146386e-14,0
98.83,2.5769868917432174e-14,0
98.86,2.4817150960323033e-14,0
98.89,2.3899062116943375e-14,0
98.92,2.3014366036699924e-14,0
98.95,2.2161869681500705e-14,0
98.98,2.134042183864189e-14,0
99.01,2.0548911683670818e-14,0
99.04,1.978626739158024e-14,0
99.07,1.905145479474931e-14,0
99.1,1.8343476086089034e-14,0
99.13,1.766136856590871e-14,0
99.16,1.700420343105922e-14,0
99.19,1.6371084604960273e-14,0
99.22,1.5761147607163405e-14,0
99.25,1.517355846114212e-14,0
99.28,1.4607512639049013e-14,0
99.31,1.406223404221296e-14,0
99.34,1.3536974016196302e-14,0
99.37,1.3031010399264446e-14,0
99.4,1.2543646603160137e-14,0
99.43,1.2074210725111577e-14,0
99.46,1.1622054690033804e-14,0
99.49,1.1186553421922806e-14,0
99.52,1.0767104043467572e-14,0
99.55,1.0363125102943444e-14,0
99.58,9.974055827475002e-15,0
99.61,9.599355401789773e-15,0
99.64,9.238502271612489e-15,0
99.67,8.890993470874862e-15,0
99.7,8.556343971946264e-15,0
99.73,8.23408605811336e-15,0
99.76,7.923768717564514e-15,0
99.79,7.624957058157603e-15,0
99.82,7.337231742273792e-15,0
99.85,7.0601884410836404e-15,0
99.88,6.793437307572031e-15,0
99.91,6.536602467692356e-15,0
99.94,6.289321529038337e-15,0
